-264;-96;-960
-256;-120;-936
-264;-104;-912
-240;-72;-880
-224;-8;-976
-200;8;-1080
-200;16;-1088
-208;8;-1080
-200;8;-1024
-176;32;-984
-168;32;-944
-128;48;-896
-128;64;-840
-160;48;-808
-136;16;-816
-152;-24;-784
-152;-48;-920
-192;-56;-952
-208;-56;-1024
-248;-64;-960
-272;-80;-968
-280;-112;-960
-280;-144;-944
-288;-152;-896
-320;-176;-880
-288;-152;-896
-264;-120;-928
-304;-136;-888
-296;-192;-912
-280;-248;-872
-272;-232;-896
-288;-224;-840
-304;-192;-864
-296;-144;-920
-240;-128;-936
-240;-72;-936
-232;-48;-928
-264;-80;-952
-248;-104;-936
-224;-136;-968
-216;-144;-928
-224;-144;-960
-232;-136;-1000
-240;-144;-968
-232;-120;-968
-224;-120;-944
-216;-144;-904
-256;-128;-912
-248;-136;-920
-248;-128;-920
-264;-144;-928
-272;-144;-920
-280;-160;-872
-288;-176;-912
-288;-168;-952
-288;-144;-944
-272;-136;-936
-264;-96;-896
-240;-96;-904
-264;-96;-840
-248;-112;-960
-248;-112;-904
-240;-120;-912
-248;-128;-944
-240;-120;-928
-256;-104;-912
-240;-96;-928
-240;-72;-976
-232;-56;-904
-248;-48;-952
-240;-24;-944
-248;0;-936
-256;8;-928
-240;0;-968
-240;-16;-952
-240;-16;-968
-248;0;-936
-216;8;-968
-208;40;-880
-224;48;-912
-216;-8;-960
-208;-48;-968
-192;-48;-928
-216;-40;-904
-224;-56;-1000
-232;-64;-968
-200;-96;-992
-240;-80;-960
-240;-96;-984
-264;-112;-1056
-288;-136;-1016
-240;-112;-1000
-256;-88;-1032
-256;-96;-1056
-232;-96;-1072
-160;-88;-976
-136;16;-1016
-152;80;-936
-144;88;-944
-152;104;-920
-152;80;-872
-104;72;-848
-144;24;-880
-160;16;-952
-160;64;-952
-176;112;-992
-192;136;-968
-200;128;-896
-192;136;-816
-272;128;-840
-328;72;-928
-344;-8;-968
-352;-24;-960
-400;-56;-944
-432;-88;-856
-376;-56;-872
-304;-8;-856
-280;-8;-824
-224;48;-912
-208;128;-864
-192;192;-856
-168;248;-912
-176;296;-920
-192;296;-944
-208;264;-968
-208;248;-1008
-184;256;-1008
-192;256;-968
-192;280;-928
-184;264;-896
-160;280;-920
-168;288;-912
-168;312;-904
-176;312;-904
-192;344;-928
-232;392;-920
-224;336;-920
-232;256;-952
-248;192;-952
-264;136;-1008
-264;104;-992
-272;48;-976
-248;16;-1024
-248;-16;-976
-248;-40;-960
-224;-72;-976
-208;-72;-968
-184;-64;-928
-192;-56;-928
-200;-80;-992
-192;-96;-976
-224;-72;-976
-248;-8;-920
-232;56;-928
-248;128;-896
-248;152;-904
-256;192;-880
-264;232;-888
-264;264;-888
-248;224;-912
-280;208;-936
-248;152;-808
-200;152;-720
-240;136;-960
-240;72;-1072
-216;8;-1136
-216;48;-1160
-216;88;-1048
-200;120;-992
-232;144;-944
-232;128;-864
-208;128;-880
-208;184;-856
-192;224;-896
-192;216;-856
-200;176;-928
-216;184;-904
-208;160;-984
-216;136;-952
-232;120;-944
-240;104;-928
-232;80;-928
-232;96;-880
-216;136;-888
-240;176;-904
-232;216;-936
-224;248;-920
-216;256;-920
-208;240;-920
-208;208;-976
-200;200;-1000
-208;192;-992
-224;168;-1016
-208;144;-1032
-208;136;-1032
-200;160;-1000
-208;160;-1064
-224;168;-928
-208;168;-856
-184;200;-952
-184;200;-960
-184;184;-936
-184;176;-952
-200;176;-896
-192;192;-904
-176;184;-896
-192;168;-888
-208;168;-992
-224;160;-912
-224;152;-928
-232;152;-904
-240;144;-856
-248;112;-904
-248;88;-880
-264;72;-920
-240;56;-904
-240;72;-920
-232;72;-904
-232;56;-944
-232;48;-960
-240;16;-1032
-224;8;-1032
-240;-8;-1008
-240;-24;-992
-264;-56;-1048
-208;-80;-992
-216;-72;-984
-232;-40;-928
-216;-32;-944
-240;-32;-904
-232;-56;-952
-256;-56;-960
-240;-56;-944
-232;-56;-960
-224;-48;-992
-240;-56;-984
-256;-40;-984
-256;0;-1000
-248;-16;-944
-232;-48;-920
-216;-48;-960
-216;-72;-968
-224;-96;-936
-208;-144;-936
-224;-104;-912
-224;-96;-912
-256;-72;-880
-264;-56;-928
-256;-48;-896
-264;-72;-912
-296;-72;-904
-272;-64;-944
-264;-8;-960
-256;24;-960
-280;16;-976
-264;8;-944
-256;-8;-928
-264;-16;-936
-248;-8;-944
-264;-24;-920
-288;-40;-904
-272;-40;-928
-272;-32;-896
-288;-64;-904
-288;-64;-872
-256;-80;-896
-256;-88;-928
-240;-96;-888
-232;-88;-952
-208;-96;-928
-224;-104;-944
-240;-112;-1016
-240;-96;-960
-248;-96;-968
-240;-72;-968
-240;-80;-928
-248;-88;-976
-264;-64;-912
-272;-56;-936
-288;-56;-944
-296;-40;-944
-280;-64;-920
-272;-56;-912
-248;-56;-920
-232;-64;-896
-240;-56;-920
-240;-80;-912
-232;-80;-968
-240;-80;-976
-232;-80;-920
-240;-72;-944
-224;-104;-952
-224;-112;-952
-224;-104;-952
-240;-88;-960
-256;-72;-1008
-256;-88;-912
-272;-80;-984
-264;-88;-928
-256;-88;-968
-248;-96;-928
-256;-104;-952
-248;-72;-928
-264;-80;-896
-256;-72;-928
-256;-80;-928
-256;-72;-864
-248;-72;-928
-240;-80;-944
-216;-88;-944
-200;-112;-928
-208;-96;-952
-200;-104;-944
-208;-88;-952
-200;-88;-952
-240;-96;-920
-248;-88;-952
-272;-72;-976
-280;-72;-992
-264;-56;-936
-248;-64;-872
-256;-72;-928
-240;-88;-976
-248;-96;-888
-232;-96;-928
-240;-112;-928
